,,,,,,,
258,14,17,17,1003.6,32.7,58.6, 
257,12,15,15,1003.6,32.7,58.6, 
257,12,17,17,1003.6,32.7,58.6, 
249,12,18,18,1003.6,32.7,58.6, 
249,12,18,19,1003.6,32.7,58.7, 
252,13,17,18,1003.6,32.7,58.7, 
254,12,16,16,1003.6,32.7,58.7, 
253,13,17,17,1003.6,32.7,58.7, 
254,12,17,17,1003.6,32.7,58.7, 
254,13,17,19,1003.6,32.7,58.7, 
255,13,18,19,1003.6,32.7,58.7, 
257,15,19,19,1003.6,32.7,58.8, 
257,15,20,20,1003.5,32.7,58.8, 
257,14,18,18,1003.5,32.7,58.8, 
256,13,19,19,1003.5,32.7,58.8, 
257,12,19,19,1003.5,32.8,58.8, 
259,12,20,20,1003.5,32.8,58.9, 
260,15,20,20,1003.5,32.8,58.9, 
259,14,17,17,1003.5,32.8,58.9, 
258,12,17,17,1003.5,32.8,58.9, 
257,13,17,17,1003.5,32.8,58.9, 
251,13,19,19,1003.6,32.8,58.8, 
252,12,18,18,1003.5,32.8,58.8, 
254,12,16,17,1003.5,32.8,58.7, 
256,13,17,18,1003.5,32.8,58.7, 
259,13,18,18,1003.5,32.8,58.7, 
259,12,16,16,1003.5,32.8,58.7, 
257,13,19,19,1003.5,32.8,58.7, 
258,13,18,18,1003.6,32.8,58.7, 
257,13,18,18,1003.5,32.8,58.7, 
260,13,19,19,1003.5,32.8,58.7, 
246,14,20,20,1003.5,32.8,58.7, 
248,13,16,17,1003.5,32.8,58.7, 
242,13,17,18,1003.6,32.8,58.7, 
248,14,19,20,1003.5,32.8,58.7, 
246,13,18,18,1003.5,32.8,58.7, 
248,12,15,15,1003.4,32.8,58.7, 
248,12,14,14,1003.5,32.8,58.7, 
251,12,16,16,1003.5,32.8,58.7, 
253,13,19,19,1003.5,32.8,58.7, 
251,14,19,19,1003.5,32.8,58.6, 
252,14,19,21,1003.4,32.7,58.6, 
252,13,18,20,1003.5,32.7,58.6, 
251,13,18,20,1003.5,32.8,58.6, 
251,13,18,18,1003.5,32.8,58.6, 
251,14,18,18,1003.5,32.8,58.6, 
252,13,17,17,1003.5,32.8,58.6, 
252,13,18,18,1003.5,32.7,58.6, 
252,12,18,19,1003.5,32.7,58.6, 
251,13,19,19,1003.5,32.8,58.6, 
251,14,18,18,1003.5,32.8,58.5, 
252,14,20,21,1003.4,32.7,58.5, 
247,13,20,21,1003.5,32.7,58.5, 
248,13,19,20,1003.5,32.8,58.5, 
249,12,17,18,1003.4,32.7,58.5, 
250,11,15,15,1003.4,32.7,58.5, 
250,11,15,15,1003.5,32.7,58.5, 
250,12,16,16,1003.5,32.7,58.5, 
250,12,18,18,1003.4,32.7,58.5, 
249,12,16,17,1003.3,32.7,58.5, 
250,12,16,17,1003.4,32.7,58.5, 
250,12,18,19,1003.4,32.7,58.5, 
248,14,19,19,1003.4,32.7,58.5, 
248,13,18,18,1003.4,32.7,58.5, 
250,14,20,21,1003.4,32.7,58.5, 
249,14,21,22,1003.4,32.7,58.5, 
249,13,21,22,1003.4,32.7,58.5, 
248,14,20,21,1003.4,32.7,58.5, 
250,13,19,20,1003.4,32.7,58.5, 
248,14,19,20,1003.3,32.7,58.5, 
247,13,18,19,1003.4,32.7,58.4, 
248,13,15,16,1003.4,32.7,58.4, 
250,14,16,17,1003.4,32.8,58.4, 
250,13,16,17,1003.4,32.8,58.4, 
249,13,17,17,1003.4,32.8,58.4, 
249,11,14,16,1003.4,32.7,58.3, 
249,11,15,16,1003.4,32.7,58.3, 
250,11,16,16,1003.4,32.8,58.3, 
250,11,16,16,1003.4,32.8,58.4, 
249,13,17,17,1003.4,32.8,58.4, 
250,13,17,17,1003.4,32.7,58.5, 
249,13,18,18,1003.3,32.7,58.5, 
248,12,17,17,1003.3,32.7,58.4, 
248,11,16,16,1003.3,32.7,58.4, 
246,13,18,19,1003.3,32.7,58.5, 
246,13,21,22,1003.4,32.7,58.6, 
246,14,21,22,1003.3,32.6,58.7, 
246,13,17,17,1003.3,32.6,58.7, 
247,12,16,16,1003.3,32.6,58.8, 
247,13,16,16,1003.3,32.6,58.9, 
246,12,15,15,1003.3,32.6,58.8, 
246,13,16,16,1003.3,32.6,58.8, 
247,14,17,17,1003.4,32.6,58.7, 
246,13,18,19,1003.4,32.6,58.8, 
246,11,17,18,1003.3,32.6,58.7, 
246,11,15,15,1003.3,32.6,58.7, 
246,11,15,15,1003.3,32.6,58.7, 
246,10,14,14,1003.3,32.7,58.6, 
246,11,15,15,1003.3,32.7,58.6, 
247,13,17,17,1003.3,32.7,58.6, 
246,12,18,18,1003.3,32.7,58.5, 
246,12,18,19,1003.3,32.7,58.5, 
246,13,18,19,1003.3,32.7,58.6, 
246,13,17,18,1003.4,32.7,58.5, 
246,13,19,20,1003.3,32.7,58.5, 
247,13,18,18,1003.4,32.7,58.5, 
246,12,17,17,1003.4,32.7,58.4, 
246,11,15,15,1003.3,32.7,58.4, 
247,12,18,18,1003.3,32.7,58.3, 
246,13,18,18,1003.3,32.7,58.3, 
246,14,19,19,1003.3,32.7,58.3, 
247,14,17,17,1003.3,32.7,58.3, 
246,15,17,17,1003.2,32.7,58.3, 
246,13,16,18,1003.3,32.7,58.4, 
246,14,17,18,1003.2,32.7,58.3, 
247,13,19,19,1003.3,32.7,58.4, 
247,13,19,19,1003.3,32.7,58.3, 
247,13,18,18,1003.3,32.7,58.3, 
247,15,18,18,1003.3,32.7,58.3, 
247,15,19,19,1003.3,32.7,58.3, 
247,15,20,21,1003.2,32.7,58.2, 
247,15,21,22,1003.3,32.7,58.3, 
247,14,19,19,1003.3,32.7,58.4, 
247,14,17,17,1003.3,32.7,58.4, 
247,14,17,17,1003.3,32.7,58.4, 
247,13,15,17,1003.2,32.7,58.3, 
248,11,14,15,1003.2,32.7,58.2, 
247,11,14,15,1003.2,32.7,58.2, 
247,10,13,13,1003.2,32.7,58.2, 
248,14,18,18,1003.3,32.7,58.2, 
248,14,18,19,1003.3,32.7,58.2, 
248,15,19,20,1003.3,32.7,58.2, 
248,14,19,19,1003.3,32.7,58.2, 
249,13,18,19,1003.2,32.7,58.2, 
249,13,19,19,1003.3,32.8,58.2, 
249,12,17,17,1003.3,32.8,58.2, 
249,11,16,16,1003.2,32.8,58.2, 
249,11,15,15,1003.3,32.8,58.2, 
249,11,15,16,1003.2,32.8,58.1, 
249,11,14,15,1003.2,32.8,58.1, 
248,11,15,16,1003.2,32.8,58, 
248,13,18,18,1003.3,32.8,58.1, 
248,13,17,17,1003.2,32.8,58.1, 
249,14,18,18,1003.2,32.8,58.1, 
249,14,18,18,1003.2,32.8,58.1, 
249,13,17,18,1003.2,32.8,58.1, 
249,13,17,18,1003.3,32.8,58.2, 
249,14,17,17,1003.3,32.8,58.2, 
250,13,17,17,1003.2,32.8,58.1, 
250,13,16,16,1003.2,32.8,58.2, 
250,13,16,16,1003.2,32.8,58.2, 
250,14,18,19,1003.1,32.8,58.1, 
250,12,16,16,1003.2,32.8,58.1, 
250,11,16,17,1003.2,32.8,58.1, 
250,12,18,19,1003.2,32.8,58, 
250,13,18,19,1003.2,32.8,58.1, 
251,12,17,18,1003.2,32.8,58, 
251,12,15,15,1003.1,32.8,58, 
252,12,15,16,1003.1,32.8,57.9, 
252,12,16,17,1003.2,32.8,58, 
253,11,17,18,1003.2,32.8,58, 
253,12,22,23,1003.2,32.8,58, 
253,13,19,20,1003.2,32.8,57.9, 
254,13,18,19,1003.2,32.9,57.9, 
255,12,18,19,1003.1,32.8,57.9, 
257,13,17,19,1003.1,32.8,57.9, 
266,12,16,17,1003.2,32.9,57.9, 
269,12,16,17,1003.2,32.8,58, 
261,12,16,17,1003.2,32.8,58, 
258,13,16,17,1003.1,32.9,58, 
256,13,17,17,1003.1,32.8,58, 
255,12,17,17,1003.2,32.8,58, 
254,13,17,17,1003.2,32.8,58, 
253,14,17,17,1003.1,32.9,57.9, 
253,13,18,18,1003.2,32.9,57.9, 
253,14,18,18,1003.2,32.9,57.9, 
253,13,17,17,1003,32.9,57.9, 
254,11,15,15,1003,32.9,57.8, 
254,11,14,15,1003.1,32.9,57.8, 
254,12,17,17,1003.1,32.9,57.9, 
255,13,17,18,1003.1,32.9,57.9, 
255,13,18,19,1003.1,32.9,57.9, 
257,11,17,17,1003.1,32.9,57.9, 
257,12,17,17,1003.1,32.9,57.9, 
264,13,19,19,1003.1,32.8,58, 
269,13,19,19,1003.1,32.9,58, 
265,13,18,18,1003.1,32.9,58, 
260,13,19,19,1003.1,32.9,58, 
269,12,17,18,1003.1,32.9,58, 
256,11,16,17,1003.1,32.9,58, 
258,12,15,17,1003.1,32.9,57.9, 
263,11,15,15,1003.1,32.9,58, 
261,11,14,14,1003.1,32.9,58, 
257,12,16,16,1003.1,32.9,58, 
268,11,16,16,1003.1,32.9,58, 
270,11,16,16,1003,32.9,57.9, 
255,11,15,15,1003.1,32.9,57.9, 
254,11,15,16,1003.1,32.9,57.9, 
255,13,16,16,1003.2,32.9,58, 
255,14,18,18,1003.2,32.9,58, 
256,13,16,16,1003.2,32.9,58, 
257,12,17,17,1003.1,32.9,58, 
264,11,16,16,1003.1,32.9,58, 
269,11,16,16,1003.1,33,57.9, 
256,11,13,14,1003.2,33,57.9, 
265,11,16,18,1003.1,33,57.9, 
264,11,16,18,1003.1,33,57.8, 
260,10,16,16,1003.1,33,57.8, 
267,11,15,16,1003.1,33,57.8, 
265,10,15,15,1003.1,33,57.7, 
266,12,16,16,1003.1,33,57.8, 
266,13,17,17,1003,33,57.7, 
266,11,14,15,1003.1,33,57.8, 
270,12,17,18,1003.1,33,57.7, 
266,12,16,17,1003.1,33,57.6, 
269,12,16,16,1003,33,57.5, 
272,12,16,16,1003.1,33,57.6, 
268,12,17,18,1003.1,33,57.5, 
270,13,17,18,1003.1,33,57.5, 
274,13,17,19,1003.2,33,57.6, 
274,12,15,16,1003.2,33,57.6, 
266,11,13,14,1003.1,32.9,57.5, 
260,10,14,14,1003.1,32.9,57.5, 
270,11,14,15,1003.1,32.9,57.4, 
269,13,16,17,1003,32.9,57.4, 
267,11,17,18,1003.1,32.9,57.5, 
263,12,16,17,1003.1,32.8,57.4, 
264,11,16,16,1003.1,32.9,57.4, 
264,12,15,15,1003.2,32.9,57.4, 
271,11,14,14,1003.1,32.9,57.4, 
263,11,14,14,1003.1,32.9,57.4, 
269,12,15,15,1003.1,32.9,57.3, 
270,11,15,15,1003.1,32.9,57.3, 
269,10,14,15,1003.1,32.9,57.3, 
269,11,15,15,1003.1,32.9,57.3, 
267,11,14,14,1003.1,32.9,57.2, 
268,11,15,15,1003.1,32.9,57.3, 
270,12,17,17,1003,32.9,57.3, 
270,13,17,17,1003,32.9,57.3, 
264,13,18,18,1003.1,32.9,57.2, 
268,10,15,15,1003,32.9,57.2, 
267,10,13,13,1003,32.9,57.2, 
266,10,12,12,1003,32.8,57.3, 
269,10,11,11,1003,32.8,57.3, 
266,10,13,14,1003,32.8,57.2, 
263,11,14,15,1003.1,32.8,57.3, 
261,13,18,18,1003.1,32.8,57.3, 
268,12,18,18,1003,32.8,57.3, 
260,12,18,18,1003,32.8,57.3, 
269,12,17,17,1003,32.8,57.3, 
267,12,16,16,1003,32.8,57.3, 
266,11,14,14,1003,32.8,57.4, 
267,12,15,15,1003,32.8,57.4, 
265,11,15,15,1003,32.8,57.4, 
265,11,14,14,1003,32.8,57.4, 
267,10,12,12,1003,32.8,57.4, 
267,9,13,13,1003,32.8,57.3, 
265,10,13,13,1003,32.8,57.3, 
267,9,14,14,1003,32.8,57.3, 
267,9,15,15,1003,32.8,57.2, 
267,11,16,16,1002.9,32.9,57.3, 
272,13,16,17,1003,32.9,57.2, 
266,13,17,17,1002.9,32.9,57.2, 
268,11,15,16,1003,32.9,57.3, 
274,10,14,14,1002.9,32.9,57.2, 
277,11,15,17,1003,32.9,57.2, 
268,12,22,22,1002.9,32.9,57.2, 
268,11,20,21,1003,32.9,57.2, 
266,9,14,14,1002.9,32.9,57.3, 
266,9,12,12,1003,32.9,57.3, 
267,10,12,12,1002.9,32.8,57.3, 
267,11,14,15,1002.9,32.8,57.3, 
267,11,16,17,1002.9,32.8,57.4, 
267,12,16,16,1003,32.8,57.4, 
272,13,17,17,1003,32.8,57.4, 
271,10,15,15,1003,32.8,57.4, 
276,12,16,16,1002.9,32.8,57.4, 
270,11,15,16,1002.9,32.8,57.4, 
272,11,16,16,1002.9,32.8,57.4, 
272,13,19,19,1002.9,32.8,57.4, 
272,14,18,18,1002.9,32.9,57.4, 
272,13,15,16,1002.9,32.8,57.4, 
269,12,14,14,1002.9,32.8,57.3, 
265,10,13,13,1002.9,32.9,57.3, 
274,10,14,14,1002.9,32.9,57.3, 
260,11,15,15,1002.9,32.9,57.3, 
267,10,13,13,1002.9,32.9,57.3, 
269,9,11,11,1002.8,32.9,57.3, 
268,11,15,15,1002.9,32.9,57.2, 
268,12,17,17,1002.9,32.9,57.2, 
271,12,17,17,1002.9,33,57.2, 
273,11,14,15,1002.9,33,57.2, 
270,9,13,13,1002.9,33,57.2, 
273,9,12,14,1002.9,33,57.1, 
268,10,13,14,1002.9,33,57.1, 
275,11,14,15,1002.9,33,57.1, 
274,11,14,14,1002.9,33,57.1, 
272,12,14,14,1002.9,33,57.1, 
270,12,14,15,1002.8,33,57, 
266,11,12,13,1002.8,33,57, 
270,11,13,15,1002.8,33,56.9, 
270,12,15,16,1002.9,33,56.9, 
270,11,14,14,1002.8,33,56.9, 
266,12,15,15,1002.8,33,56.9, 
267,12,15,15,1002.8,33,56.8, 
269,11,14,14,1002.8,33,56.9, 
269,10,13,13,1002.8,33,56.9, 
271,10,13,13,1002.8,33,56.9, 
262,10,14,14,1002.8,33,56.9, 
271,11,16,16,1002.8,33,56.9, 
263,11,17,17,1002.8,33,56.9, 
263,13,18,18,1002.8,33,56.9, 
267,13,18,18,1002.8,33,56.9, 
272,11,17,17,1002.8,33,56.9, 
272,11,15,16,1002.8,33,56.9, 
274,10,14,14,1002.8,33,56.9, 
275,11,15,15,1002.8,33,57, 
272,12,15,15,1002.8,33,56.9, 
273,12,16,16,1002.8,33,57, 
273,12,14,14,1002.8,33,57, 
279,12,14,14,1002.8,33,56.9, 
281,12,14,14,1002.8,33,57, 
277,11,14,15,1002.8,33,57, 
276,10,14,14,1002.7,33,57, 
275,10,13,14,1002.8,33,56.9, 
275,11,15,17,1002.8,33,56.9, 
268,11,14,16,1002.8,33,56.9, 
280,12,15,15,1002.7,33,56.9, 
276,12,13,13,1002.7,32.9,57, 
268,11,13,13,1002.7,32.9,57, 
279,10,11,12,1002.7,32.9,57, 
275,11,13,13,1002.7,32.9,57, 
276,11,14,15,1002.7,32.9,57, 
278,11,14,14,1002.8,32.9,57, 
276,10,14,15,1002.7,32.9,57, 
274,10,14,15,1002.7,32.9,57, 
281,10,16,16,1002.8,32.9,57.1, 
272,10,14,14,1002.8,32.9,57, 
279,10,13,14,1002.8,32.9,57, 
275,10,13,14,1002.8,32.9,57, 
274,11,13,13,1002.6,32.9,57, 
284,10,12,13,1002.7,32.9,57, 
277,11,13,13,1002.7,32.9,57, 
274,10,13,13,1002.7,32.9,57, 
268,10,13,13,1002.7,32.9,57, 
270,10,12,13,1002.7,32.9,57, 
271,10,11,11,1002.7,32.9,57, 
279,10,12,13,1002.7,32.9,57, 
269,10,14,15,1002.7,32.9,56.9, 
276,10,13,15,1002.7,33,56.9, 
267,8,11,12,1002.7,32.9,56.9, 
267,10,13,13,1002.6,32.9,56.9, 
267,10,12,13,1002.6,32.9,56.9, 
268,9,10,11,1002.7,33,56.9, 
269,8,10,10,1002.7,33,56.9, 
281,9,12,12,1002.6,32.9,57, 
270,11,14,16,1002.6,32.9,57, 
269,11,14,15,1002.6,32.9,57, 
277,11,14,16,1002.6,32.9,57, 
279,10,16,16,1002.7,32.9,57, 
280,11,17,17,1002.6,33,57, 
274,10,15,16,1002.6,33,57, 
268,10,13,13,1002.6,33,57, 
276,9,11,11,1002.6,33,57, 
277,8,11,12,1002.6,33,57, 
276,10,13,14,1002.6,33,57, 
283,9,14,14,1002.6,33,57, 
279,10,15,16,1002.6,33,57, 
280,11,14,14,1002.6,33,57, 
280,11,14,14,1002.6,33,57, 
283,11,14,14,1002.6,33,57, 
277,10,14,15,1002.6,33,57, 
276,10,13,13,1002.6,33,57, 
277,9,12,13,1002.6,33.1,57, 
273,11,14,15,1002.6,33.1,57, 
279,9,14,14,1002.6,33,57, 
278,9,13,13,1002.6,33.1,57, 
274,8,13,13,1002.6,33.1,57, 
270,9,12,13,1002.6,33.1,56.9, 
275,11,14,16,1002.6,33.2,56.9, 
272,11,14,16,1002.5,33.1,56.8, 
277,9,11,12,1002.5,33.1,56.8, 
277,8,11,11,1002.5,33.1,56.8, 
273,10,13,13,1002.5,33.1,56.7, 
273,10,13,13,1002.5,33.1,56.7, 
274,10,12,12,1002.6,33.1,56.8, 
276,10,12,13,1002.6,33.1,56.8, 
276,10,12,13,1002.5,33.1,56.9, 
277,9,13,14,1002.5,33.1,56.8, 
276,9,12,13,1002.5,33.1,56.8, 
275,7,10,10,1002.5,33.1,56.8, 
274,10,12,13,1002.5,33.1,56.8, 
275,9,12,14,1002.5,33.1,56.8, 
276,8,10,11,1002.5,33.1,56.8, 
275,7,9,10,1002.5,33.1,56.7, 
276,7,11,11,1002.5,33.1,56.7, 
277,8,11,11,1002.5,33.1,56.7, 
274,10,12,12,1002.5,33.1,56.7, 
279,11,13,13,1002.6,33.1,56.7, 
279,10,12,12,1002.6,33.1,56.7, 
278,10,12,12,1002.5,33.1,56.8, 
277,9,11,11,1002.5,33.1,56.6, 
276,9,10,11,1002.5,33.1,56.7, 
277,10,13,14,1002.5,33.1,56.6, 
278,10,14,15,1002.5,33.1,56.6, 
278,10,13,15,1002.5,33,56.6, 
278,10,13,14,1002.4,33,56.6, 
279,9,10,11,1002.5,33,56.6, 
285,8,8,8,1002.5,33,56.6, 
281,9,11,12,1002.5,33,56.6, 
281,10,14,15,1002.6,33,56.6, 
279,11,15,15,1002.5,33,56.6, 
280,11,13,13,1002.4,33,56.6, 
280,9,11,12,1002.5,33,56.6, 
278,9,12,13,1002.5,33,56.6, 
275,9,11,11,1002.5,33,56.6, 
270,9,12,12,1002.5,33,56.6, 
272,7,10,11,1002.5,33,56.6, 
272,9,11,11,1002.4,33,56.5, 
275,9,11,11,1002.5,33,56.5, 
275,8,12,12,1002.5,33.1,56.5, 
274,10,13,14,1002.5,33,56.5, 
273,9,12,12,1002.4,33,56.4, 
275,9,11,11,1002.4,33,56.4, 
274,8,10,10,1002.5,33,56.5, 
279,8,11,11,1002.5,33,56.5, 
282,9,12,13,1002.5,32.9,56.5, 
277,9,11,12,1002.5,32.9,56.5, 
280,8,10,11,1002.5,32.9,56.5, 
278,9,12,12,1002.4,32.9,56.6, 
278,10,13,13,1002.4,32.9,56.6, 
277,10,13,13,1002.5,32.9,56.5, 
277,10,13,14,1002.4,32.9,56.5, 
274,9,12,12,1002.4,32.9,56.5, 
272,9,12,12,1002.4,32.9,56.4, 
275,10,15,15,1002.4,32.9,56.5, 
274,8,13,14,1002.4,32.9,56.5, 
274,9,12,12,1002.4,32.9,56.5, 
273,9,11,12,1002.5,32.9,56.5, 
275,10,12,13,1002.5,32.9,56.5, 
277,10,14,14,1002.4,32.9,56.5, 
275,10,14,14,1002.5,32.9,56.4, 
272,8,11,11,1002.4,32.9,56.4, 
273,8,13,13,1002.4,33,56.4, 
275,8,12,13,1002.4,33,56.4, 
275,9,11,13,1002.4,33,56.4, 
274,9,11,11,1002.4,33,56.4, 
276,10,12,12,1002.4,33,56.4, 
275,9,10,10,1002.4,33,56.4, 
276,8,10,11,1002.4,33,56.3, 
275,9,12,13,1002.4,33,56.3, 
275,9,12,13,1002.4,33,56.3, 
277,9,11,11,1002.4,33,56.2, 
276,8,11,11,1002.4,33,56.3, 
280,7,10,10,1002.3,33,56.3, 
283,9,13,13,1002.4,33,56.3, 
277,9,12,12,1002.4,33,56.3, 
279,9,10,10,1002.4,33,56.3, 
276,8,10,10,1002.4,33,56.2, 
274,9,11,11,1002.3,33,56.2, 
274,8,11,11,1002.4,33,56.3, 
274,7,10,10,1002.5,33,56.3, 
275,7,9,10,1002.5,33,56.3, 
274,8,10,11,1002.4,33,56.3, 
274,9,11,11,1002.4,33,56.3, 
275,9,13,13,1002.4,33,56.3, 
274,9,12,12,1002.4,33,56.3, 
276,8,13,13,1002.4,33,56.2, 
276,8,12,12,1002.4,33,56.3, 
277,10,12,12,1002.4,33,56.3, 
276,10,13,14,1002.4,33,56.3, 
273,9,12,12,1002.4,33,56.3, 
285,7,11,11,1002.4,33,56.3, 
286,10,13,13,1002.4,33,56.3, 
279,9,13,13,1002.4,33,56.3, 
281,9,12,12,1002.4,33,56.3, 
279,8,10,10,1002.4,33,56.3, 
278,7,9,9,1002.3,33,56.3, 
281,7,8,9,1002.3,33,56.3, 
276,9,10,11,1002.4,33,56.3, 
276,9,13,13,1002.4,33,56.3, 
276,9,12,12,1002.4,33,56.2, 
275,8,10,10,1002.4,33,56.3, 
272,10,14,14,1002.3,33,56.3, 
274,9,13,13,1002.3,32.9,56.2, 
271,8,11,11,1002.3,32.9,56.3, 
273,9,10,10,1002.3,32.9,56.4, 
273,10,12,13,1002.3,32.9,56.4, 
273,11,13,14,1002.3,32.8,56.4, 
269,11,13,14,1002.3,32.8,56.4, 
268,10,13,13,1002.3,32.8,56.4, 
270,10,13,13,1002.3,32.8,56.5, 
268,9,12,13,1002.3,32.8,56.4, 
269,10,13,14,1002.3,32.8,56.4, 
268,9,13,14,1002.3,32.8,56.4, 
270,8,11,11,1002.3,32.9,56.4, 
270,6,10,10,1002.3,32.8,56.4, 
268,8,11,11,1002.3,32.9,56.4, 
268,9,12,12,1002.3,32.9,56.4, 
269,9,12,12,1002.3,32.9,56.4, 
269,10,13,13,1002.3,32.9,56.4, 
272,10,12,12,1002.3,32.9,56.4, 
273,9,12,12,1002.2,32.9,56.4, 
273,8,11,11,1002.2,32.9,56.4, 
272,8,12,12,1002.3,32.9,56.4, 
271,10,14,15,1002.3,32.9,56.4, 
271,9,15,17,1002.3,32.9,56.4, 
272,9,12,14,1002.2,33,56.4, 
269,9,11,13,1002.2,33,56.4, 
273,10,15,15,1002.2,33,56.4, 
271,8,13,14,1002.2,33,56.4, 
270,7,11,13,1002.2,33,56.4, 
281,8,12,13,1002.3,33,56.4, 
268,8,12,12,1002.2,33,56.4, 
270,9,12,12,1002.3,33,56.4, 
271,8,11,12,1002.2,33,56.4, 
271,8,13,14,1002.2,33,56.4, 
274,7,11,13,1002.2,33,56.3, 
275,9,12,13,1002.3,33.1,56.3, 
276,10,13,13,1002.2,33.1,56.3, 
277,10,13,14,1002.2,33.1,56.3, 
275,10,13,14,1002.2,33.1,56.3, 
276,10,12,12,1002.2,33,56.3, 
270,9,11,11,1002.2,33,56.3, 
275,9,12,12,1002.2,33,56.3, 
276,9,12,12,1002.2,33,56.3, 
273,9,12,12,1002.2,33,56.3, 
275,10,14,14,1002.2,33,56.4, 
272,10,15,15,1002.2,33,56.4, 
272,8,13,14,1002.2,33,56.4, 
